shipment_id,order_code,package_code,order_date,warehouse,origin_city,seller_code,shop_name,seller_region,destination_region,carrier,sku,product,category,qty,weight_kg,order_value,shipping_cost,expected_delivery,actual_delivery,status,delay_reason
SHP100108,ORD100108,PKG100108,2026-06-18,Sylhet DC,Sylhet,SEL1017,Golden Outlet,Khulna,Chattogram,Pathao Courier,SKU1007,Bluetooth Speaker (V2),Electronics,3,7.78,10708.14,218.1,2026-06-20,2026-06-20,Delivered,
SHP100109,ORD100109,PKG100109,2025-10-07,Sylhet DC,Sylhet,SEL1001,Bengal Emporium,Rangpur,Comilla,Sundarban Courier,SKU1034,Hair Serum,Beauty,1,10.36,2192.57,239.47,2025-10-13,2025-10-13,Returned,
SHP100110,ORD100110,PKG100110,2026-05-09,Rajshahi DC,Rajshahi,SEL1057,Value Hub,Dhaka,Rajshahi,Pathao Courier,SKU1034,Hair Serum,Beauty,3,9.94,6577.71,206.69,2026-05-11,2026-05-11,Delivered,
SHP100111,ORD100111,PKG100111,2025-10-19,Sylhet DC,Sylhet,SEL1018,Golden Store,Chattogram,Barisal,Pathao Courier,SKU1032,Sunscreen SPF50,Beauty,2,10.36,3134.68,355.8,2025-10-24,2025-10-24,Delivered,
SHP100112,ORD100112,PKG100112,2026-05-18,Dhaka Hub,Dhaka,SEL1048,Suncity Emporium,Dhaka,Barisal,Steadfast Courier,SKU1004,Smartwatch,Electronics,4,4.26,2238.68,170.4,2026-05-21,2026-05-21,Delivered,
SHP100113,ORD100113,PKG100113,2026-01-24,Chattogram DC,Chattogram,SEL1054,Trendy Trading,Narayanganj,Dhaka,Steadfast Courier,SKU1041,Basmati Rice 5kg (V2),Grocery,3,5.8,11316.45,220.46,2026-01-28,2026-01-28,Delivered,
SHP100114,ORD100114,PKG100114,2025-09-03,Chattogram DC,Chattogram,SEL1048,Suncity Emporium,Dhaka,Khulna,RedX,SKU1038,Perfume,Beauty,1,10.21,1137.06,306.63,2025-09-08,2025-09-08,Delivered,
SHP100115,ORD100115,PKG100115,2026-08-01,Rajshahi DC,Rajshahi,SEL1049,Suncity Gallery,Khulna,Mymensingh,Pathao Courier,SKU1040,Basmati Rice 5kg,Grocery,1,10.94,2051.61,312.3,2026-08-05,2026-08-09,Delivered Late,Warehouse backlog
SHP100116,ORD100116,PKG100116,2025-10-28,Chattogram DC,Chattogram,SEL1006,Delta Store,Rajshahi,Narayanganj,RedX,SKU1027,Storage Box (V2),Home & Living,2,1.93,681.1,127.49,2025-10-31,2025-10-31,Delivered,
SHP100117,ORD100117,PKG100117,2026-03-26,Dhaka Hub,Dhaka,SEL1022,Horizon Depot,Sylhet,Narayanganj,Sundarban Courier,SKU1006,Bluetooth Speaker,Electronics,1,2.34,3460.96,143.72,2026-03-31,2026-03-31,Delivered,
SHP100118,ORD100118,PKG100118,2025-11-02,Khulna DC,Khulna,SEL1044,Smart Mart,Rangpur,Barisal,eCourier,SKU1008,Phone Case,Electronics,5,4.29,3536.45,172.48,2025-11-04,2025-11-04,Returned,
SHP100119,ORD100119,PKG100119,2026-07-20,Sylhet DC,Sylhet,SEL1034,Riverside Emporium,Dhaka,Sylhet,Steadfast Courier,SKU1007,Bluetooth Speaker (V2),Electronics,2,9.29,7138.76,180.45,2026-07-22,,Delayed,Vehicle breakdown
SHP100120,ORD100120,PKG100120,2026-05-14,Dhaka Hub,Dhaka,SEL1000,Bengal Bazaar,Mymensingh,Rajshahi,Sundarban Courier,SKU1011,Cotton T-Shirt (V2),Apparel,4,10.52,16725.72,263.04,2026-05-18,2026-05-18,Delivered,
SHP100121,ORD100121,PKG100121,2026-06-06,Khulna DC,Khulna,SEL1034,Riverside Emporium,Dhaka,Rajshahi,Pathao Courier,SKU1033,Sunscreen SPF50 (V2),Beauty,1,7.05,1761.5,215.77,2026-06-10,2026-06-10,Delivered,
SHP100122,ORD100122,PKG100122,2026-01-28,Chattogram DC,Chattogram,SEL1048,Suncity Emporium,Dhaka,Khulna,Pathao Courier,SKU1032,Sunscreen SPF50,Beauty,3,1.54,4702.02,98.37,2026-02-01,,In Transit,
SHP100123,ORD100123,PKG100123,2026-02-09,Rajshahi DC,Rajshahi,SEL1049,Suncity Gallery,Khulna,Khulna,Pathao Courier,SKU1047,Spice Combo (V2),Grocery,5,3.78,7021.15,146.45,2026-02-13,2026-02-13,Delivered,
SHP100124,ORD100124,PKG100124,2026-04-08,Rajshahi DC,Rajshahi,SEL1023,Horizon Shop,Rangpur,Comilla,Sundarban Courier,SKU1022,Table Lamp,Home & Living,4,10.31,17490.16,288.93,2026-04-12,,Cancelled,
SHP100125,ORD100125,PKG100125,2026-05-30,Chattogram DC,Chattogram,SEL1014,Fresh Hub,Khulna,Khulna,Pathao Courier,SKU1023,Table Lamp (V2),Home & Living,2,4.3,8070.16,158.67,2026-06-02,2026-06-02,Delivered,
SHP100126,ORD100126,PKG100126,2026-06-21,Sylhet DC,Sylhet,SEL1018,Golden Store,Chattogram,Dhaka,Pathao Courier,SKU1036,Lipstick,Beauty,4,1.41,2860.64,104.44,2026-06-27,2026-07-01,Delivered Late,Courier capacity shortage
SHP100127,ORD100127,PKG100127,2025-09-07,Sylhet DC,Sylhet,SEL1017,Golden Outlet,Khulna,Mymensingh,Pathao Courier,SKU1034,Hair Serum,Beauty,3,3.76,6577.71,142.65,2025-09-09,2025-09-09,Delivered,
SHP100128,ORD100128,PKG100128,2026-04-18,Khulna DC,Khulna,SEL1020,Horizon Bazaar,Dhaka,Rangpur,Pathao Courier,SKU1043,Mustard Oil 1L (V2),Grocery,2,9.72,3017.58,264.61,2026-04-24,2026-04-24,Delivered,
SHP100129,ORD100129,PKG100129,2025-10-08,Dhaka Hub,Dhaka,SEL1018,Golden Store,Chattogram,Khulna,eCourier,SKU1039,Perfume (V2),Beauty,5,6.02,15318.45,217.18,2025-10-11,2025-10-14,Delivered Late,Weather disruption
SHP100130,ORD100130,PKG100130,2025-12-09,Chattogram DC,Chattogram,SEL1027,Modern Corner,Comilla,Rangpur,Pathao Courier,SKU1021,Bedsheet Set (V2),Home & Living,5,2.22,8460.95,106.14,2025-12-12,2025-12-12,Delivered,
SHP100131,ORD100131,PKG100131,2026-06-14,Dhaka Hub,Dhaka,SEL1002,Bengal Hub,Barisal,Narayanganj,Steadfast Courier,SKU1026,Storage Box,Home & Living,3,3.89,6540.72,187.48,2026-06-19,2026-06-19,Delivered,
SHP100132,ORD100132,PKG100132,2025-11-26,Khulna DC,Khulna,SEL1016,Golden Hub,Comilla,Narayanganj,Pathao Courier,SKU1034,Hair Serum,Beauty,1,11.45,2192.57,324.13,2025-11-30,2025-11-30,Delivered,
SHP100133,ORD100133,PKG100133,2026-06-03,Dhaka Hub,Dhaka,SEL1018,Golden Store,Chattogram,Mymensingh,Pathao Courier,SKU1000,Wireless Earbuds,Electronics,3,5.3,10550.13,160.77,2026-06-07,2026-06-07,Delivered,
SHP100134,ORD100134,PKG100134,2026-02-08,Sylhet DC,Sylhet,SEL1009,Elite Emporium,Dhaka,Barisal,Pathao Courier,SKU1034,Hair Serum,Beauty,3,5.41,6577.71,175.14,2026-02-14,2026-02-14,Delivered,
SHP100135,ORD100135,PKG100135,2025-11-20,Khulna DC,Khulna,SEL1052,Trendy Collection,Rangpur,Dhaka,eCourier,SKU1036,Lipstick,Beauty,5,2.01,3575.8,115.51,2025-11-25,2025-11-25,Delivered,
SHP100136,ORD100136,PKG100136,2025-12-25,Rajshahi DC,Rajshahi,SEL1040,Silver Emporium,Barisal,Barisal,Pathao Courier,SKU1046,Spice Combo,Grocery,4,3.79,7342.12,157.37,2025-12-29,2025-12-29,Delivered,
SHP100137,ORD100137,PKG100137,2026-03-03,Chattogram DC,Chattogram,SEL1054,Trendy Trading,Narayanganj,Comilla,RedX,SKU1013,Panjabi (V2),Apparel,2,9.81,7458.02,266.37,2026-03-08,2026-03-08,Delivered,
SHP100138,ORD100138,PKG100138,2026-05-23,Dhaka Hub,Dhaka,SEL1033,Riverside Collection,Sylhet,Comilla,Pathao Courier,SKU1002,Power Bank,Electronics,3,9.48,11654.7,337.22,2026-05-27,2026-05-27,Delivered,
SHP100139,ORD100139,PKG100139,2026-03-29,Khulna DC,Khulna,SEL1006,Delta Store,Rajshahi,Mymensingh,Steadfast Courier,SKU1000,Wireless Earbuds,Electronics,1,5.34,3516.71,214.64,2026-04-03,,In Transit,
SHP100140,ORD100140,PKG100140,2026-07-20,Dhaka Hub,Dhaka,SEL1054,Trendy Trading,Narayanganj,Narayanganj,Pathao Courier,SKU1004,Smartwatch,Electronics,3,10.75,1679.01,302.99,2026-07-23,2026-07-23,Delivered,
SHP100141,ORD100141,PKG100141,2026-06-28,Dhaka Hub,Dhaka,SEL1027,Modern Corner,Comilla,Barisal,Sundarban Courier,SKU1025,Non-stick Pan (V2),Home & Living,3,4.69,2990.04,227.77,2026-06-30,2026-07-01,Delivered Late,Vehicle breakdown
SHP100142,ORD100142,PKG100142,2026-05-19,Rajshahi DC,Rajshahi,SEL1041,Silver Hub,Chattogram,Chattogram,eCourier,SKU1013,Panjabi (V2),Apparel,3,10.4,11187.03,274.9,2026-05-23,2026-05-23,Delivered,
SHP100143,ORD100143,PKG100143,2026-03-28,Rajshahi DC,Rajshahi,SEL1022,Horizon Depot,Sylhet,Rajshahi,Pathao Courier,SKU1038,Perfume,Beauty,3,0.57,3411.18,54.2,2026-03-30,2026-03-30,Delivered,
SHP100144,ORD100144,PKG100144,2025-12-10,Khulna DC,Khulna,SEL1029,Modern Emporium,Sylhet,Khulna,Pathao Courier,SKU1026,Storage Box,Home & Living,3,4.3,6540.72,119.65,2025-12-11,2025-12-11,Delivered,
SHP100145,ORD100145,PKG100145,2026-01-21,Rajshahi DC,Rajshahi,SEL1029,Modern Emporium,Sylhet,Comilla,eCourier,SKU1008,Phone Case,Electronics,4,10.29,2829.16,304.86,2026-01-23,2026-01-23,Delivered,
SHP100146,ORD100146,PKG100146,2025-10-12,Dhaka Hub,Dhaka,SEL1017,Golden Outlet,Khulna,Mymensingh,Pathao Courier,SKU1014,Sneakers,Apparel,3,10.84,6236.55,233.99,2025-10-14,2025-10-14,Delivered,
SHP100147,ORD100147,PKG100147,2026-01-08,Dhaka Hub,Dhaka,SEL1033,Riverside Collection,Sylhet,Rajshahi,Pathao Courier,SKU1014,Sneakers,Apparel,1,9.13,2078.85,313.09,2026-01-13,2026-01-16,Delivered Late,Warehouse backlog
SHP100148,ORD100148,PKG100148,2026-07-18,Chattogram DC,Chattogram,SEL1044,Smart Mart,Rangpur,Khulna,Sundarban Courier,SKU1025,Non-stick Pan (V2),Home & Living,4,8.1,3986.72,259.15,2026-07-22,2026-07-22,Delivered,
SHP100149,ORD100149,PKG100149,2026-01-26,Dhaka Hub,Dhaka,SEL1001,Bengal Emporium,Rangpur,Chattogram,Pathao Courier,SKU1041,Basmati Rice 5kg (V2),Grocery,4,9.82,15088.6,290.13,2026-02-01,2026-02-01,Delivered,
SHP100150,ORD100150,PKG100150,2025-10-10,Rajshahi DC,Rajshahi,SEL1007,Delta Trading,Dhaka,Dhaka,Steadfast Courier,SKU1012,Panjabi,Apparel,4,8.55,11803.24,319.51,2025-10-13,,In Transit,
SHP100151,ORD100151,PKG100151,2026-04-14,Dhaka Hub,Dhaka,SEL1050,Suncity Retail,Chattogram,Khulna,RedX,SKU1031,Face Wash (V2),Beauty,4,3.2,17434.68,119.66,2026-04-16,2026-04-16,Delivered,
SHP100152,ORD100152,PKG100152,2026-07-31,Sylhet DC,Sylhet,SEL1034,Riverside Emporium,Dhaka,Sylhet,RedX,SKU1038,Perfume,Beauty,1,5.7,1137.06,197.23,2026-08-01,,In Transit,
SHP100153,ORD100153,PKG100153,2026-06-28,Rajshahi DC,Rajshahi,SEL1058,Value Mart,Comilla,Sylhet,Pathao Courier,SKU1048,Honey Jar,Grocery,5,8.0,15594.3,238.55,2026-07-02,2026-07-02,Delivered,
SHP100154,ORD100154,PKG100154,2025-12-04,Khulna DC,Khulna,SEL1036,Royal Emporium,Comilla,Narayanganj,RedX,SKU1031,Face Wash (V2),Beauty,5,7.14,21793.35,243.72,2025-12-06,2025-12-06,Delivered,
SHP100155,ORD100155,PKG100155,2026-02-05,Chattogram DC,Chattogram,SEL1039,Silver Depot,Dhaka,Rangpur,RedX,SKU1003,Power Bank (V2),Electronics,1,10.64,3183.55,296.99,2026-02-10,2026-02-10,Delivered,
SHP100156,ORD100156,PKG100156,2026-03-03,Sylhet DC,Sylhet,SEL1053,Trendy Store,Chattogram,Barisal,Pathao Courier,SKU1029,Curtain Set (V2),Home & Living,2,5.79,6242.52,246.69,2026-03-05,2026-03-05,Delivered,
SHP100157,ORD100157,PKG100157,2025-11-25,Sylhet DC,Sylhet,SEL1039,Silver Depot,Dhaka,Chattogram,Steadfast Courier,SKU1036,Lipstick,Beauty,2,2.3,1430.32,145.66,2025-12-01,2025-12-01,Delivered,
SHP100158,ORD100158,PKG100158,2025-12-02,Khulna DC,Khulna,SEL1019,Green Fashion House,Rajshahi,Comilla,RedX,SKU1022,Table Lamp,Home & Living,5,2.73,21862.7,119.42,2025-12-06,,Cancelled,
SHP100159,ORD100159,PKG100159,2025-11-21,Sylhet DC,Sylhet,SEL1031,Prime Bazaar,Chattogram,Rangpur,eCourier,SKU1038,Perfume,Beauty,5,10.18,5685.3,311.14,2025-11-26,2025-11-26,Delivered,
SHP100160,ORD100160,PKG100160,2026-08-11,Chattogram DC,Chattogram,SEL1014,Fresh Hub,Khulna,Barisal,Pathao Courier,SKU1044,Green Tea Pack,Grocery,2,0.3,7540.66,107.23,2026-08-14,,Delayed,Customs/checkpoint delay
SHP100161,ORD100161,PKG100161,2026-05-17,Khulna DC,Khulna,SEL1020,Horizon Bazaar,Dhaka,Rajshahi,Pathao Courier,SKU1014,Sneakers,Apparel,4,10.46,8315.4,326.71,2026-05-19,2026-05-19,Delivered,
SHP100162,ORD100162,PKG100162,2026-06-18,Rajshahi DC,Rajshahi,SEL1040,Silver Emporium,Barisal,Barisal,eCourier,SKU1042,Mustard Oil 1L,Grocery,2,0.86,6392.3,94.42,2026-06-21,2026-06-21,Delivered,
SHP100163,ORD100163,PKG100163,2026-06-10,Sylhet DC,Sylhet,SEL1008,Elite Depot,Chattogram,Comilla,eCourier,SKU1028,Curtain Set,Home & Living,1,4.82,821.16,212.12,2026-06-14,2026-06-14,Delivered,
SHP100164,ORD100164,PKG100164,2026-07-29,Dhaka Hub,Dhaka,SEL1040,Silver Emporium,Barisal,Mymensingh,Sundarban Courier,SKU1035,Hair Serum (V2),Beauty,2,9.64,1948.4,268.14,2026-08-02,,Cancelled,
SHP100165,ORD100165,PKG100165,2025-10-07,Sylhet DC,Sylhet,SEL1035,Riverside Gallery,Mymensingh,Rajshahi,Pathao Courier,SKU1012,Panjabi,Apparel,1,5.01,2950.81,198.09,2025-10-10,2025-10-10,Delivered,
SHP100166,ORD100166,PKG100166,2026-07-03,Rajshahi DC,Rajshahi,SEL1018,Golden Store,Chattogram,Rangpur,eCourier,SKU1031,Face Wash (V2),Beauty,5,9.9,21793.35,320.84,2026-07-06,,In Transit,
SHP100167,ORD100167,PKG100167,2025-09-24,Rajshahi DC,Rajshahi,SEL1002,Bengal Hub,Barisal,Narayanganj,Pathao Courier,SKU1006,Bluetooth Speaker,Electronics,4,1.38,13843.84,96.15,2025-09-30,2025-09-30,Delivered,
SHP100168,ORD100168,PKG100168,2026-02-12,Sylhet DC,Sylhet,SEL1042,Smart Bazaar,Rajshahi,Khulna,Sundarban Courier,SKU1021,Bedsheet Set (V2),Home & Living,1,6.24,1692.19,190.85,2026-02-15,,In Transit,
SHP100169,ORD100169,PKG100169,2026-03-25,Dhaka Hub,Dhaka,SEL1049,Suncity Gallery,Khulna,Narayanganj,RedX,SKU1027,Storage Box (V2),Home & Living,3,7.07,1021.65,193.93,2026-03-28,,In Transit,
SHP100170,ORD100170,PKG100170,2026-01-02,Sylhet DC,Sylhet,SEL1043,Smart Emporium,Barisal,Rangpur,Pathao Courier,SKU1001,Wireless Earbuds (V2),Electronics,2,10.71,4118.24,359.38,2026-01-05,2026-01-05,Delivered,
SHP100171,ORD100171,PKG100171,2025-10-21,Rajshahi DC,Rajshahi,SEL1025,Metro Hub,Sylhet,Chattogram,Pathao Courier,SKU1041,Basmati Rice 5kg (V2),Grocery,3,1.3,11316.45,116.79,2025-10-24,2025-10-24,Delivered,
SHP100172,ORD100172,PKG100172,2025-11-06,Rajshahi DC,Rajshahi,SEL1039,Silver Depot,Dhaka,Narayanganj,Pathao Courier,SKU1044,Green Tea Pack,Grocery,5,4.2,18851.65,168.32,2025-11-10,2025-11-10,Delivered,
SHP100173,ORD100173,PKG100173,2026-06-13,Dhaka Hub,Dhaka,SEL1024,Metro Bazaar,Dhaka,Rangpur,Steadfast Courier,SKU1005,Smartwatch (V2),Electronics,5,7.98,21969.8,209.04,2026-06-17,,Cancelled,
SHP100174,ORD100174,PKG100174,2025-12-20,Chattogram DC,Chattogram,SEL1021,Horizon Collection,Narayanganj,Khulna,Sundarban Courier,SKU1027,Storage Box (V2),Home & Living,5,11.76,1702.75,261.91,2025-12-24,2025-12-24,Delivered,
SHP100175,ORD100175,PKG100175,2025-12-17,Sylhet DC,Sylhet,SEL1019,Green Fashion House,Rajshahi,Sylhet,RedX,SKU1027,Storage Box (V2),Home & Living,2,10.21,681.1,232.9,2025-12-18,2025-12-18,Delivered,
SHP100176,ORD100176,PKG100176,2026-07-17,Dhaka Hub,Dhaka,SEL1012,Elite Traders,Dhaka,Narayanganj,Steadfast Courier,SKU1043,Mustard Oil 1L (V2),Grocery,1,10.19,1508.79,308.64,2026-07-20,,In Transit,
SHP100177,ORD100177,PKG100177,2025-10-20,Rajshahi DC,Rajshahi,SEL1058,Value Mart,Comilla,Comilla,RedX,SKU1043,Mustard Oil 1L (V2),Grocery,1,6.3,1508.79,236.82,2025-10-22,2025-10-22,Delivered,
SHP100178,ORD100178,PKG100178,2026-07-14,Dhaka Hub,Dhaka,SEL1039,Silver Depot,Dhaka,Dhaka,RedX,SKU1019,Denim Jacket (V2),Apparel,1,6.86,2897.74,220.43,2026-07-15,2026-07-15,Delivered,
SHP100179,ORD100179,PKG100179,2026-07-16,Khulna DC,Khulna,SEL1010,Elite Gallery,Sylhet,Rangpur,RedX,SKU1029,Curtain Set (V2),Home & Living,4,10.33,12485.04,251.83,2026-07-19,2026-07-19,Delivered,
SHP100180,ORD100180,PKG100180,2026-03-27,Rajshahi DC,Rajshahi,SEL1051,Suncity Shop,Mymensingh,Chattogram,Sundarban Courier,SKU1010,Cotton T-Shirt,Apparel,4,10.46,7051.88,333.78,2026-03-30,2026-03-30,Delivered,
SHP100181,ORD100181,PKG100181,2025-10-28,Khulna DC,Khulna,SEL1009,Elite Emporium,Dhaka,Sylhet,RedX,SKU1027,Storage Box (V2),Home & Living,5,9.67,1702.75,316.45,2025-11-01,2025-11-01,Delivered,
SHP100182,ORD100182,PKG100182,2025-10-24,Khulna DC,Khulna,SEL1035,Riverside Gallery,Mymensingh,Barisal,Steadfast Courier,SKU1024,Non-stick Pan,Home & Living,1,9.86,3535.97,355.18,2025-10-29,2025-10-29,Delivered,
SHP100183,ORD100183,PKG100183,2025-12-08,Chattogram DC,Chattogram,SEL1009,Elite Emporium,Dhaka,Sylhet,eCourier,SKU1038,Perfume,Beauty,2,10.58,2274.12,339.39,2025-12-11,,In Transit,
SHP100184,ORD100184,PKG100184,2026-03-19,Rajshahi DC,Rajshahi,SEL1021,Horizon Collection,Narayanganj,Barisal,Sundarban Courier,SKU1032,Sunscreen SPF50,Beauty,4,1.54,6269.36,112.38,2026-03-25,2026-03-25,Delivered,
SHP100185,ORD100185,PKG100185,2025-10-24,Sylhet DC,Sylhet,SEL1039,Silver Depot,Dhaka,Rajshahi,Sundarban Courier,SKU1000,Wireless Earbuds,Electronics,4,3.65,14066.84,174.01,2025-10-27,,In Transit,
SHP100186,ORD100186,PKG100186,2026-02-05,Dhaka Hub,Dhaka,SEL1059,Value Store,Dhaka,Barisal,Steadfast Courier,SKU1026,Storage Box,Home & Living,3,11.72,6540.72,318.29,2026-02-11,2026-02-11,Delivered,
SHP100187,ORD100187,PKG100187,2025-10-10,Chattogram DC,Chattogram,SEL1059,Value Store,Dhaka,Comilla,Pathao Courier,SKU1012,Panjabi,Apparel,1,6.63,2950.81,253.67,2025-10-13,2025-10-13,Returned,
SHP100188,ORD100188,PKG100188,2026-03-06,Chattogram DC,Chattogram,SEL1053,Trendy Store,Chattogram,Chattogram,eCourier,SKU1040,Basmati Rice 5kg,Grocery,3,2.28,6154.83,97.35,2026-03-07,2026-03-07,Delivered,
SHP100189,ORD100189,PKG100189,2025-09-08,Sylhet DC,Sylhet,SEL1014,Fresh Hub,Khulna,Mymensingh,Pathao Courier,SKU1002,Power Bank,Electronics,1,6.14,3884.9,252.8,2025-09-12,2025-09-12,Delivered,
SHP100190,ORD100190,PKG100190,2026-05-04,Chattogram DC,Chattogram,SEL1005,Delta Corner,Khulna,Sylhet,eCourier,SKU1038,Perfume,Beauty,3,7.82,3411.18,214.12,2026-05-09,,Cancelled,
SHP100191,ORD100191,PKG100191,2025-09-20,Sylhet DC,Sylhet,SEL1054,Trendy Trading,Narayanganj,Dhaka,eCourier,SKU1005,Smartwatch (V2),Electronics,5,9.97,21969.8,337.35,2025-09-24,2025-09-24,Delivered,
SHP100192,ORD100192,PKG100192,2025-11-07,Sylhet DC,Sylhet,SEL1055,Urban Collection,Chattogram,Rajshahi,Sundarban Courier,SKU1007,Bluetooth Speaker (V2),Electronics,1,9.78,3569.38,255.66,2025-11-12,,Delayed,Address issue
SHP100193,ORD100193,PKG100193,2025-10-31,Chattogram DC,Chattogram,SEL1016,Golden Hub,Comilla,Khulna,Pathao Courier,SKU1026,Storage Box,Home & Living,1,0.78,2180.24,95.68,2025-11-05,2025-11-05,Delivered,
SHP100194,ORD100194,PKG100194,2026-06-15,Khulna DC,Khulna,SEL1001,Bengal Emporium,Rangpur,Chattogram,eCourier,SKU1008,Phone Case,Electronics,4,5.55,2829.16,229.51,2026-06-19,2026-06-19,Delivered,
SHP100195,ORD100195,PKG100195,2025-09-19,Chattogram DC,Chattogram,SEL1038,Royal Outlet,Khulna,Rajshahi,Sundarban Courier,SKU1036,Lipstick,Beauty,1,0.44,715.16,73.22,2025-09-22,2025-09-22,Delivered,
SHP100196,ORD100196,PKG100196,2026-01-27,Khulna DC,Khulna,SEL1004,Classic Mart,Rajshahi,Comilla,Sundarban Courier,SKU1032,Sunscreen SPF50,Beauty,5,10.68,7836.7,331.52,2026-01-30,,In Transit,
SHP100197,ORD100197,PKG100197,2026-03-24,Chattogram DC,Chattogram,SEL1002,Bengal Hub,Barisal,Barisal,RedX,SKU1041,Basmati Rice 5kg (V2),Grocery,4,2.25,15088.6,138.65,2026-03-30,2026-03-30,Delivered,
SHP100198,ORD100198,PKG100198,2026-02-26,Rajshahi DC,Rajshahi,SEL1056,Urban Store,Khulna,Mymensingh,Sundarban Courier,SKU1043,Mustard Oil 1L (V2),Grocery,3,7.57,4526.37,288.02,2026-03-04,2026-03-05,Delivered Late,Courier capacity shortage
SHP100199,ORD100199,PKG100199,2026-04-24,Chattogram DC,Chattogram,SEL1029,Modern Emporium,Sylhet,Chattogram,RedX,SKU1023,Table Lamp (V2),Home & Living,2,6.93,8070.16,153.21,2026-04-25,2026-04-25,Delivered,
SHP100200,ORD100200,PKG100200,2026-06-05,Dhaka Hub,Dhaka,SEL1006,Delta Store,Rajshahi,Dhaka,Pathao Courier,SKU1014,Sneakers,Apparel,2,7.58,4157.7,243.32,2026-06-06,2026-06-06,Delivered,
SHP100201,ORD100201,PKG100201,2026-01-15,Dhaka Hub,Dhaka,SEL1039,Silver Depot,Dhaka,Khulna,Sundarban Courier,SKU1031,Face Wash (V2),Beauty,2,6.85,8717.34,254.68,2026-01-17,,In Transit,
SHP100202,ORD100202,PKG100202,2026-06-14,Rajshahi DC,Rajshahi,SEL1022,Horizon Depot,Sylhet,Mymensingh,Steadfast Courier,SKU1031,Face Wash (V2),Beauty,5,8.64,21793.35,294.9,2026-06-17,,Delayed,Customs/checkpoint delay
SHP100203,ORD100203,PKG100203,2025-12-20,Rajshahi DC,Rajshahi,SEL1032,Prime Trading,Khulna,Comilla,Pathao Courier,SKU1023,Table Lamp (V2),Home & Living,4,7.59,16140.32,239.83,2025-12-23,2025-12-23,Delivered,
SHP100204,ORD100204,PKG100204,2026-08-07,Chattogram DC,Chattogram,SEL1053,Trendy Store,Chattogram,Chattogram,Sundarban Courier,SKU1040,Basmati Rice 5kg,Grocery,2,1.27,4103.22,69.53,2026-08-09,2026-08-09,Delivered,
SHP100205,ORD100205,PKG100205,2026-02-22,Khulna DC,Khulna,SEL1014,Fresh Hub,Khulna,Rajshahi,RedX,SKU1048,Honey Jar,Grocery,1,4.53,3118.86,168.11,2026-02-24,2026-02-24,Delivered,
SHP100206,ORD100206,PKG100206,2026-05-13,Sylhet DC,Sylhet,SEL1038,Royal Outlet,Khulna,Khulna,Steadfast Courier,SKU1048,Honey Jar,Grocery,3,6.65,9356.58,243.11,2026-05-19,2026-05-19,Delivered,
SHP100207,ORD100207,PKG100207,2026-06-30,Dhaka Hub,Dhaka,SEL1049,Suncity Gallery,Khulna,Mymensingh,RedX,SKU1011,Cotton T-Shirt (V2),Apparel,4,4.04,16725.72,125.26,2026-07-06,,In Transit,
SHP100208,ORD100208,PKG100208,2026-06-02,Sylhet DC,Sylhet,SEL1025,Metro Hub,Sylhet,Sylhet,eCourier,SKU1038,Perfume,Beauty,4,9.17,4548.24,216.01,2026-06-03,2026-06-03,Delivered,
SHP100209,ORD100209,PKG100209,2026-06-22,Khulna DC,Khulna,SEL1058,Value Mart,Comilla,Rajshahi,Pathao Courier,SKU1001,Wireless Earbuds (V2),Electronics,2,3.95,4118.24,147.71,2026-06-26,2026-06-26,Delivered,
SHP100210,ORD100210,PKG100210,2026-03-05,Rajshahi DC,Rajshahi,SEL1026,Metro Outlet,Sylhet,Comilla,Sundarban Courier,SKU1002,Power Bank,Electronics,3,9.98,11654.7,333.67,2026-03-09,2026-03-13,Delivered Late,Courier capacity shortage
SHP100211,ORD100211,PKG100211,2025-09-16,Rajshahi DC,Rajshahi,SEL1027,Modern Corner,Comilla,Rajshahi,Steadfast Courier,SKU1048,Honey Jar,Grocery,1,1.93,3118.86,83.86,2025-09-18,,In Transit,
SHP100212,ORD100212,PKG100212,2026-02-18,Dhaka Hub,Dhaka,SEL1053,Trendy Store,Chattogram,Mymensingh,Steadfast Courier,SKU1036,Lipstick,Beauty,3,9.28,2145.48,286.51,2026-02-23,2026-02-23,Delivered,
SHP100213,ORD100213,PKG100213,2025-11-02,Chattogram DC,Chattogram,SEL1038,Royal Outlet,Khulna,Rangpur,RedX,SKU1048,Honey Jar,Grocery,4,2.36,12475.44,111.36,2025-11-06,,Delayed,Failed delivery attempt
SHP100214,ORD100214,PKG100214,2026-07-05,Sylhet DC,Sylhet,SEL1052,Trendy Collection,Rangpur,Barisal,Sundarban Courier,SKU1016,Saree,Apparel,2,6.43,5124.88,211.52,2026-07-07,2026-07-07,Delivered,
SHP100215,ORD100215,PKG100215,2025-11-21,Dhaka Hub,Dhaka,SEL1047,Suncity Depot,Dhaka,Sylhet,Sundarban Courier,SKU1048,Honey Jar,Grocery,2,3.98,6237.72,162.51,2025-11-27,2025-11-27,Delivered,
SHP100216,ORD100216,PKG100216,2025-11-18,Sylhet DC,Sylhet,SEL1042,Smart Bazaar,Rajshahi,Narayanganj,Pathao Courier,SKU1001,Wireless Earbuds (V2),Electronics,3,7.72,6177.36,270.14,2025-11-21,,In Transit,
